Time	(25) S1	(26) S2	(27) S3	(28) S4	
0.1014	-0.06	-0.06	-0.06	-0.04000492	
0.1016	-0.06	-0.06	-0.06	-0.04000504	
0.1018	-0.06	-0.06	-0.06	-0.04000515	
0.102	-0.06	-0.06	-0.06	-0.04000526	
0.1022	-0.06	-0.06	-0.06	-0.04000537	
0.1024	-0.06	-0.06	-0.06	-0.04000548	
0.1026	-0.06	-0.06	-0.06	-0.04000558	
0.1028	-0.06	-0.06	-0.06	-0.04000568	
0.103	-0.06	-0.06	-0.06	-0.04000578	
0.1032	-0.06	-0.06	-0.06	-0.04000588	
0.1034	-0.06	-0.06	-0.06	-0.04000598	
0.1036	-0.06	-0.06	-0.06	-0.04000608	
0.1038	-0.06	-0.06	-0.06	-0.04000617	
0.104	-0.06	-0.06	-0.06	-0.04000627	
0.1042	-0.06	-0.06	-0.06	-0.04000636	
0.1044	-0.06	-0.06	-0.06	-0.04000646	
0.1046	-0.06	-0.06	-0.06	-0.04000654	
0.1048	-0.06	-0.06	-0.06	-0.04000663	
0.105	-0.06	-0.06	-0.06	-0.04000672	
0.1052	-0.06	-0.06	-0.06	-0.04000681	
0.1054	-0.06	-0.06	-0.06	-0.0400069	
0.1056	-0.06	-0.06	-0.06	-0.04000698	
0.1058	-0.06	-0.06	-0.06	-0.04000706	
0.106	-0.06	-0.06	-0.06	-0.04000714	
0.1062	-0.06	-0.06	-0.06	-0.04000723	
0.1064	-0.06	-0.06	-0.06	-0.04000731	
0.1066	-0.06	-0.06	-0.06	-0.04000739	
0.1068	-0.06	-0.06	-0.06	-0.04000747	
0.107	-0.06	-0.06	-0.06	-0.04000755	
0.1072	-0.06	-0.06	-0.06	-0.04000764	
0.1074	-0.06	-0.06	-0.06	-0.04000771	
0.1076	-0.06	-0.06	-0.06	-0.0400078	
0.1078	-0.06	-0.06	-0.06	-0.04000787	
0.108	-0.06	-0.06	-0.06	-0.04000796	
0.1082	-0.06	-0.06	-0.06	-0.04000803	
0.1084	-0.06	-0.06	-0.06	-0.04000811	
0.1086	-0.06	-0.06	-0.06	-0.04000819	
0.1088	-0.06	-0.06	-0.06	-0.04000827	
0.109	-0.06	-0.06	-0.06	-0.04000834	
0.1092	-0.06	-0.06	-0.06	-0.04000842	
0.1094	-0.06	-0.06	-0.06	-0.0400085	
0.1096	-0.06	-0.06	-0.06	-0.04000857	
0.1098	-0.06	-0.06	-0.06	-0.04000866	
0.11	-0.06	-0.06	-0.06	-0.04000874	
0.1102	-0.06	-0.06	-0.06	-0.04000883	
0.1104	-0.06	-0.06	-0.06	-0.04000892	
0.1106	-0.06	-0.06	-0.06	-0.04000901	
0.1108	-0.06	-0.06	-0.06	-0.04000911	
0.111	-0.06	-0.06	-0.06	-0.0400092	
0.1112	-0.06	-0.06	-0.06	-0.0400093	
0.1114	-0.06	-0.06	-0.06	-0.0400094	
0.1116	-0.06	-0.06	-0.06	-0.04000949	
0.1118	-0.06	-0.06	-0.06	-0.0400096	
0.112	-0.06	-0.06	-0.06	-0.04000969	
0.1122	-0.06	-0.06	-0.06	-0.04000979	
0.1124	-0.06	-0.06	-0.06	-0.04000989	
0.1126	-0.06	-0.06	-0.06	-0.04000999	
0.1128	-0.06	-0.06	-0.06	-0.04001009	
0.113	-0.06	-0.06	-0.06	-0.04001018	
0.1132	-0.06	-0.06	-0.06	-0.04001028	
0.1134	-0.06	-0.06	-0.06	-0.04001038	
0.1136	-0.06	-0.06	-0.06	-0.04001048	
0.1138	-0.06	-0.06	-0.06	-0.04001058	
0.114	-0.06	-0.06	-0.06	-0.04001068	
0.1142	-0.06	-0.06	-0.06	-0.04001077	
0.1144	-0.06	-0.06	-0.06	-0.04001087	
0.1146	-0.06	-0.06	-0.06	-0.04001097	
0.1148	-0.06	-0.06	-0.06	-0.04001107	
0.115	-0.06	-0.06	-0.06	-0.04001116	
0.1152	-0.06	-0.06	-0.06	-0.04001126	
0.1154	-0.06	-0.06	-0.06	-0.04001136	
0.1156	-0.06	-0.06	-0.06	-0.04001146	
0.1158	-0.06	-0.06	-0.06	-0.04001156	
0.116	-0.06	-0.06	-0.06	-0.04001166	
0.1162	-0.06	-0.06	-0.06	-0.04001175	
0.1164	-0.06	-0.06	-0.06	-0.04001185	
0.1166	-0.06	-0.06	-0.06	-0.04001195	
0.1168	-0.06	-0.06	-0.06	-0.04001204	
0.117	-0.06	-0.06	-0.06	-0.04001214	
0.1172	-0.06	-0.06	-0.06	-0.04001224	
0.1174	-0.06	-0.06	-0.06	-0.04001234	
0.1176	-0.06	-0.06	-0.06	-0.04001243	
0.1178	-0.06	-0.06	-0.06	-0.04001253	
0.118	-0.06	-0.06	-0.06	-0.04001262	
0.1182	-0.06	-0.06	-0.06	-0.04001272	
0.1184	-0.06	-0.06	-0.06	-0.04001281	
0.1186	-0.06	-0.06	-0.06	-0.04001291	
0.1188	-0.06	-0.06	-0.06	-0.040013	
0.119	-0.06	-0.06	-0.06	-0.0400131	
0.1192	-0.06	-0.06	-0.06	-0.04001319	
0.1194	-0.06	-0.06	-0.06	-0.04001329	
0.1196	-0.06	-0.06	-0.06	-0.04001338	
0.1198	-0.06	-0.06	-0.06	-0.04001347	
0.12	-0.06	-0.06	-0.06	-0.04001357	
0.1202	-0.06	-0.06	-0.06	-0.04001366	
0.1204	-0.06	-0.06	-0.06	-0.04001375	
0.1206	-0.06	-0.06	-0.06	-0.04001385	
0.1208	-0.06	-0.06	-0.06	-0.04001394	
0.121	-0.06	-0.06	-0.06	-0.04001403	
0.1212	-0.06	-0.06	-0.06	-0.04001412	
0.1214	-0.06	-0.06	-0.06	-0.04001421	
0.1216	-0.06	-0.06	-0.06	-0.0400143	
0.1218	-0.06	-0.06	-0.06	-0.04001439	
0.122	-0.06	-0.06	-0.06	-0.04001448	
0.1222	-0.06	-0.06	-0.06	-0.04001457	
0.1224	-0.06	-0.06	-0.06	-0.04001467	
0.1226	-0.06	-0.06	-0.06	-0.04001476	
0.1228	-0.06	-0.06	-0.06	-0.04001486	
0.123	-0.06	-0.06	-0.06	-0.04001496	
0.1232	-0.06	-0.06	-0.06	-0.04001505	
0.1234	-0.06	-0.06	-0.06	-0.04001515	
0.1236	-0.06	-0.06	-0.06	-0.04001525	
0.1238	-0.06	-0.06	-0.06	-0.04001535	
0.124	-0.06	-0.06	-0.06	-0.04001545	
0.1242	-0.06	-0.06	-0.06	-0.04001555	
0.1244	-0.06	-0.06	-0.06	-0.04001565	
0.1246	-0.06	-0.06	-0.06	-0.04001575	
0.1248	-0.06	-0.06	-0.06	-0.04001585	
0.125	-0.06	-0.06	-0.06	-0.04001595	
0.1252	-0.06	-0.06	-0.06	-0.04001605	
0.1254	-0.06	-0.06	-0.06	-0.04001614	
0.1256	-0.06	-0.06	-0.06	-0.04001624	
0.1258	-0.06	-0.06	-0.06	-0.04001634	
0.126	-0.06	-0.06	-0.06	-0.04001643	
0.1262	-0.06	-0.06	-0.06	-0.04001652	
0.1264	-0.06	-0.06	-0.06	-0.04001662	
0.1266	-0.06	-0.06	-0.06	-0.04001671	
0.1268	-0.06	-0.06	-0.06	-0.0400168	
0.127	-0.06	-0.06	-0.06	-0.04001689	
0.1272	-0.06	-0.06	-0.06	-0.04001698	
0.1274	-0.06	-0.06	-0.06	-0.04001706	
0.1276	-0.06	-0.06	-0.06	-0.04001715	
0.1278	-0.06	-0.06	-0.06	-0.04001723	
0.128	-0.06	-0.06	-0.06	-0.04001732	
0.1282	-0.06	-0.06	-0.06	-0.0400174	
0.1284	-0.06	-0.06	-0.06	-0.04001749	
0.1286	-0.06	-0.06	-0.06	-0.04001757	
0.1288	-0.06	-0.06	-0.06	-0.04001765	
0.129	-0.06	-0.06	-0.06	-0.04001773	
0.1292	-0.06	-0.06	-0.06	-0.04001781	
0.1294	-0.06	-0.06	-0.06	-0.04001789	
0.1296	-0.06	-0.06	-0.06	-0.04001797	
0.1298	-0.06	-0.06	-0.06	-0.04001804	
0.13	-0.06	-0.06	-0.06	-0.04001813	
0.1302	-0.06	-0.06	-0.06	-0.0400182	
0.1304	-0.06	-0.06	-0.06	-0.04001829	
0.1306	-0.06	-0.06	-0.06	-0.04001837	
0.1308	-0.06	-0.06	-0.06	-0.04001845	
0.131	-0.06	-0.06	-0.06	-0.04001854	
0.1312	-0.06	-0.06	-0.06	-0.04001862	
0.1314	-0.06	-0.06	-0.06	-0.0400187	
0.1316	-0.06	-0.06	-0.06	-0.04001879	
0.1318	-0.06	-0.06	-0.06	-0.04001888	
0.132	-0.06	-0.06	-0.06	-0.04001896	
0.1322	-0.06	-0.06	-0.06	-0.04001905	
0.1324	-0.06	-0.06	-0.06	-0.04001914	
0.1326	-0.06	-0.06	-0.06	-0.04001922	
0.1328	-0.06	-0.06	-0.06	-0.04001931	
0.133	-0.06	-0.06	-0.06	-0.04001939	
0.1332	-0.06	-0.06	-0.06	-0.04001948	
0.1334	-0.06	-0.06	-0.06	-0.04001956	
0.1336	-0.06	-0.06	-0.06	-0.04001964	
0.1338	-0.06	-0.06	-0.06	-0.04001973	
0.134	-0.06	-0.06	-0.06	-0.04001981	
0.1342	-0.06	-0.06	-0.06	-0.04001989	
0.1344	-0.06	-0.06	-0.06	-0.04001998	
0.1346	-0.06	-0.06	-0.06	-0.04002006	
0.1348	-0.06	-0.06	-0.06	-0.04002015	
0.135	-0.06	-0.06	-0.06	-0.04002023	
0.1352	-0.06	-0.06	-0.06	-0.04002032	
0.1354	-0.06	-0.06	-0.06	-0.04002041	
0.1356	-0.06	-0.06	-0.06	-0.0400205	
0.1358	-0.06	-0.06	-0.06	-0.04002059	
0.136	-0.06	-0.06	-0.06	-0.04002067	
0.1362	-0.06	-0.06	-0.06	-0.04002076	
0.1364	-0.06	-0.06	-0.06	-0.04002085	
0.1366	-0.06	-0.06	-0.06	-0.04002094	
0.1368	-0.06	-0.06	-0.06	-0.04002103	
0.137	-0.06	-0.06	-0.06	-0.04002112	
0.1372	-0.06	-0.06	-0.06	-0.0400212	
0.1374	-0.06	-0.06	-0.06	-0.04002129	
0.1376	-0.06	-0.06	-0.06	-0.04002137	
0.1378	-0.06	-0.06	-0.06	-0.04002146	
0.138	-0.06	-0.06	-0.06	-0.04002154	
0.1382	-0.06	-0.06	-0.06	-0.04002162	
0.1384	-0.06	-0.06	-0.06	-0.04002171	
0.1386	-0.06	-0.06	-0.06	-0.04002179	
0.1388	-0.06	-0.06	-0.06	-0.04002187	
0.139	-0.06	-0.06	-0.06	-0.04002196	
0.1392	-0.06	-0.06	-0.06	-0.04002204	
0.1394	-0.06	-0.06	-0.06	-0.04002213	
0.1396	-0.06	-0.06	-0.06	-0.04002221	
0.1398	-0.06	-0.06	-0.06	-0.04002229	
0.14	-0.06	-0.06	-0.06	-0.04002238	
0.1402	-0.06	-0.06	-0.06	-0.04002246	
0.1404	-0.06	-0.06	-0.06	-0.04002255	
0.1406	-0.06	-0.06	-0.06	-0.04002263	
0.1408	-0.06	-0.06	-0.06	-0.04002272	
0.141	-0.06	-0.06	-0.06	-0.0400228	
0.1412	-0.06	-0.06	-0.06	-0.04002288	
0.1414	-0.06	-0.06	-0.06	-0.04002296	
0.1416	-0.06	-0.06	-0.06	-0.04002304	
0.1418	-0.06	-0.06	-0.06	-0.04002312	
0.142	-0.06	-0.06	-0.06	-0.0400232	
0.1422	-0.06	-0.06	-0.06	-0.04002327	
0.1424	-0.06	-0.06	-0.06	-0.04002335	
0.1426	-0.06	-0.06	-0.06	-0.04002342	
0.1428	-0.06	-0.06	-0.06	-0.0400235	
0.143	-0.06	-0.06	-0.06	-0.04002357	
0.1432	-0.06	-0.06	-0.06	-0.04002365	
0.1434	-0.06	-0.06	-0.06	-0.04002373	
0.1436	-0.06	-0.06	-0.06	-0.04002381	
0.1438	-0.06	-0.06	-0.06	-0.04002388	
0.144	-0.06	-0.06	-0.06	-0.04002396	
0.1442	-0.06	-0.06	-0.06	-0.04002403	
0.1444	-0.06	-0.06	-0.06	-0.04002411	
0.1446	-0.06	-0.06	-0.06	-0.04002419	
0.1448	-0.06	-0.06	-0.06	-0.04002426	
0.145	-0.06	-0.06	-0.06	-0.04002434	
0.1452	-0.06	-0.06	-0.06	-0.04002441	
0.1454	-0.06	-0.06	-0.06	-0.04002449	
0.1456	-0.06	-0.06	-0.06	-0.04002456	
0.1458	-0.06	-0.06	-0.06	-0.04002463	
0.146	-0.06	-0.06	-0.06	-0.04002471	
0.1462	-0.06	-0.06	-0.06	-0.04002478	
0.1464	-0.06	-0.06	-0.06	-0.04002485	
0.1466	-0.06	-0.06	-0.06	-0.04002492	
0.1468	-0.06	-0.06	-0.06	-0.04002499	
0.147	-0.06	-0.06	-0.06	-0.04002506	
0.1472	-0.06	-0.06	-0.06	-0.04002513	
0.1474	-0.06	-0.06	-0.06	-0.0400252	
0.1476	-0.06	-0.06	-0.06	-0.04002528	
0.1478	-0.06	-0.06	-0.06	-0.04002535	
0.148	-0.06	-0.06	-0.06	-0.04002542	
0.1482	-0.06	-0.06	-0.06	-0.04002549	
0.1484	-0.06	-0.06	-0.06	-0.04002557	
0.1486	-0.06	-0.06	-0.06	-0.04002564	
0.1488	-0.06	-0.06	-0.06	-0.04002571	
0.149	-0.06	-0.06	-0.06	-0.04002579	
0.1492	-0.06	-0.06	-0.06	-0.04002586	
0.1494	-0.06	-0.06	-0.06	-0.04002594	
0.1496	-0.06	-0.06	-0.06	-0.04002602	
0.1498	-0.06	-0.06	-0.06	-0.04002609	
0.15	-0.06	-0.06	-0.06	-0.04002618	
0.1502	-0.06	-0.06	-0.06	-0.04002625	
0.1504	-0.06	-0.06	-0.06	-0.04002634	
0.1506	-0.06	-0.06	-0.06	-0.04002642	
0.1508	-0.06	-0.06	-0.06	-0.0400265	
0.151	-0.06	-0.06	-0.06	-0.04002658	
0.1512	-0.06	-0.06	-0.06	-0.04002666	
0.1514	-0.06	-0.06	-0.06	-0.04002674	
0.1516	-0.06	-0.06	-0.06	-0.04002681	
0.1518	-0.06	-0.06	-0.06	-0.04002689	
0.152	-0.06	-0.06	-0.06	-0.04002697	
0.1522	-0.06	-0.06	-0.06	-0.04002705	
0.1524	-0.06	-0.06	-0.06	-0.04002712	
0.1526	-0.06	-0.06	-0.06	-0.04002719	
0.1528	-0.06	-0.06	-0.06	-0.04002727	
0.153	-0.06	-0.06	-0.06	-0.04002734	
0.1532	-0.06	-0.06	-0.06	-0.04002741	
0.1534	-0.06	-0.06	-0.06	-0.04002748	
0.1536	-0.06	-0.06	-0.06	-0.04002755	
0.1538	-0.06	-0.06	-0.06	-0.04002762	
0.154	-0.06	-0.06	-0.06	-0.0400277	
0.1542	-0.06	-0.06	-0.06	-0.04002777	
0.1544	-0.06	-0.06	-0.06	-0.04002784	
0.1546	-0.06	-0.06	-0.06	-0.04002792	
0.1548	-0.06	-0.06	-0.06	-0.04002799	
0.155	-0.06	-0.06	-0.06	-0.04002806	
0.1552	-0.06	-0.06	-0.06	-0.04002813	
0.1554	-0.06	-0.06	-0.06	-0.04002821	
0.1556	-0.06	-0.06	-0.06	-0.04002828	
0.1558	-0.06	-0.06	-0.06	-0.04002835	
0.156	-0.06	-0.06	-0.06	-0.04002843	
0.1562	-0.06	-0.06	-0.06	-0.0400285	
0.1564	-0.06	-0.06	-0.06	-0.04002858	
0.1566	-0.06	-0.06	-0.06	-0.04002865	
0.1568	-0.06	-0.06	-0.06	-0.04002873	
0.157	-0.06	-0.06	-0.06	-0.04002881	
0.1572	-0.06	-0.06	-0.06	-0.04002889	
0.1574	-0.06	-0.06	-0.06	-0.04002897	
0.1576	-0.06	-0.06	-0.06	-0.04002905	
0.1578	-0.06	-0.06	-0.06	-0.04002912	
0.158	-0.06	-0.06	-0.06	-0.0400292	
0.1582	-0.06	-0.06	-0.06	-0.04002928	
0.1584	-0.06	-0.06	-0.06	-0.04002936	
0.1586	-0.06	-0.06	-0.06	-0.04002944	
0.1588	-0.06	-0.06	-0.06	-0.04002952	
0.159	-0.06	-0.06	-0.06	-0.0400296	
0.1592	-0.06	-0.06	-0.06	-0.04002968	
0.1594	-0.06	-0.06	-0.06	-0.04002976	
0.1596	-0.06	-0.06	-0.06	-0.04002985	
0.1598	-0.06	-0.06	-0.06	-0.04002992	
0.16	-0.06	-0.06	-0.06	-0.04003001	
0.1602	-0.06	-0.06	-0.06	-0.04003008	
0.1604	-0.06	-0.06	-0.06	-0.04003016	
0.1606	-0.06	-0.06	-0.06	-0.04003024	
0.1608	-0.06	-0.06	-0.06	-0.04003032	
0.161	-0.06	-0.06	-0.06	-0.0400304	
0.1612	-0.06	-0.06	-0.06	-0.04003048	
0.1614	-0.06	-0.06	-0.06	-0.04003055	
0.1616	-0.06	-0.06	-0.06	-0.04003063	
0.1618	-0.06	-0.06	-0.06	-0.04003071	
0.162	-0.06	-0.06	-0.06	-0.04003079	
0.1622	-0.06	-0.06	-0.06	-0.04003086	
0.1624	-0.06	-0.06	-0.06	-0.04003094	
0.1626	-0.06	-0.06	-0.06	-0.04003101	
0.1628	-0.06	-0.06	-0.06	-0.04003108	
0.163	-0.06	-0.06	-0.06	-0.04003115	
0.1632	-0.06	-0.06	-0.06	-0.04003122	
0.1634	-0.06	-0.06	-0.06	-0.0400313	
0.1636	-0.06	-0.06	-0.06	-0.04003136	
0.1638	-0.06	-0.06	-0.06	-0.04003143	
0.164	-0.06	-0.06	-0.06	-0.04003149	
0.1642	-0.06	-0.06	-0.06	-0.04003155	
0.1644	-0.06	-0.06	-0.06	-0.04003161	
0.1646	-0.06	-0.06	-0.06	-0.04003167	
0.1648	-0.06	-0.06	-0.06	-0.04003173	
0.165	-0.06	-0.06	-0.06	-0.04003178	
0.1652	-0.06	-0.06	-0.06	-0.04003184	
0.1654	-0.06	-0.06	-0.06	-0.0400319	
0.1656	-0.06	-0.06	-0.06	-0.04003196	
0.1658	-0.06	-0.06	-0.06	-0.04003202	
0.166	-0.06	-0.06	-0.06	-0.04003207	
0.1662	-0.06	-0.06	-0.06	-0.04003213	
0.1664	-0.06	-0.06	-0.06	-0.04003219	
0.1666	-0.06	-0.06	-0.06	-0.04003225	
0.1668	-0.06	-0.06	-0.06	-0.0400323	
0.167	-0.06	-0.06	-0.06	-0.04003236	
0.1672	-0.06	-0.06	-0.06	-0.04003242	
0.1674	-0.06	-0.06	-0.06	-0.04003248	
0.1676	-0.06	-0.06	-0.06	-0.04003254	
0.1678	-0.06	-0.06	-0.06	-0.0400326	
0.168	-0.06	-0.06	-0.06	-0.04003266	
0.1682	-0.06	-0.06	-0.06	-0.04003272	
0.1684	-0.06	-0.06	-0.06	-0.04003278	
0.1686	-0.06	-0.06	-0.06	-0.04003284	
0.1688	-0.06	-0.06	-0.06	-0.0400329	
0.169	-0.06	-0.06	-0.06	-0.04003297	
0.1692	-0.06	-0.06	-0.06	-0.04003303	
0.1694	-0.06	-0.06	-0.06	-0.04003309	
0.1696	-0.06	-0.06	-0.06	-0.04003315	
0.1698	-0.06	-0.06	-0.06	-0.04003322	
0.17	-0.06	-0.06	-0.06	-0.04003328	
0.1702	-0.06	-0.06	-0.06	-0.04003335	
0.1704	-0.06	-0.06	-0.06	-0.04003342	
0.1706	-0.06	-0.06	-0.06	-0.04003349	
0.1708	-0.06	-0.06	-0.06	-0.04003356	
0.171	-0.06	-0.06	-0.06	-0.04003362	
0.1712	-0.06	-0.06	-0.06	-0.04003369	
0.1714	-0.06	-0.06	-0.06	-0.04003376	
0.1716	-0.06	-0.06	-0.06	-0.04003382	
0.1718	-0.06	-0.06	-0.06	-0.04003389	
0.172	-0.06	-0.06	-0.06	-0.04003396	
0.1722	-0.06	-0.06	-0.06	-0.04003403	
0.1724	-0.06	-0.06	-0.06	-0.0400341	
0.1726	-0.06	-0.06	-0.06	-0.04003417	
0.1728	-0.06	-0.06	-0.06	-0.04003424	
0.173	-0.06	-0.06	-0.06	-0.04003431	
0.1732	-0.06	-0.06	-0.06	-0.04003438	
0.1734	-0.06	-0.06	-0.06	-0.04003445	
0.1736	-0.06	-0.06	-0.06	-0.04003452	
0.1738	-0.06	-0.06	-0.06	-0.04003459	
0.174	-0.06	-0.06	-0.06	-0.04003466	
0.1742	-0.06	-0.06	-0.06	-0.04003473	
0.1744	-0.06	-0.06	-0.06	-0.04003479	
0.1746	-0.06	-0.06	-0.06	-0.04003486	
0.1748	-0.06	-0.06	-0.06	-0.04003493	
0.175	-0.06	-0.06	-0.06	-0.040035	
0.1752	-0.06	-0.06	-0.06	-0.04003507	
0.1754	-0.06	-0.06	-0.06	-0.04003514	
0.1756	-0.06	-0.06	-0.06	-0.04003521	
0.1758	-0.06	-0.06	-0.06	-0.04003529	
0.176	-0.06	-0.06	-0.06	-0.04003536	
0.1762	-0.06	-0.06	-0.06	-0.04003542	
0.1764	-0.06	-0.06	-0.06	-0.04003549	
0.1766	-0.06	-0.06	-0.06	-0.04003556	
0.1768	-0.06	-0.06	-0.06	-0.04003563	
0.177	-0.06	-0.06	-0.06	-0.04003569	
0.1772	-0.06	-0.06	-0.06	-0.04003576	
0.1774	-0.06	-0.06	-0.06	-0.04003583	
0.1776	-0.06	-0.06	-0.06	-0.0400359	
0.1778	-0.06	-0.06	-0.06	-0.04003598	
0.178	-0.06	-0.06	-0.06	-0.04003605	
0.1782	-0.06	-0.06	-0.06	-0.04003613	
0.1784	-0.06	-0.06	-0.06	-0.0400362	
0.1786	-0.06	-0.06	-0.06	-0.04003628	
0.1788	-0.06	-0.06	-0.06	-0.04003635	
0.179	-0.06	-0.06	-0.06	-0.04003642	
0.1792	-0.06	-0.06	-0.06	-0.0400365	
0.1794	-0.06	-0.06	-0.06	-0.04003657	
0.1796	-0.06	-0.06	-0.06	-0.04003664	
0.1798	-0.06	-0.06	-0.06	-0.04003672	
0.18	-0.06	-0.06	-0.06	-0.04003679	
0.1802	-0.06	-0.06	-0.06	-0.04003686	
0.1804	-0.06	-0.06	-0.06	-0.04003693	
0.1806	-0.06	-0.06	-0.06	-0.040037	
0.1808	-0.06	-0.06	-0.06	-0.04003707	
0.181	-0.06	-0.06	-0.06	-0.04003714	
0.1812	-0.06	-0.06	-0.06	-0.0400372	
0.1814	-0.06	-0.06	-0.06	-0.04003727	
0.1816	-0.06	-0.06	-0.06	-0.04003733	
0.1818	-0.06	-0.06	-0.06	-0.04003739	
0.182	-0.06	-0.06	-0.06	-0.04003745	
0.1822	-0.06	-0.06	-0.06	-0.04003751	
0.1824	-0.06	-0.06	-0.06	-0.04003757	
0.1826	-0.06	-0.06	-0.06	-0.04003762	
0.1828	-0.06	-0.06	-0.06	-0.04003768	
0.183	-0.06	-0.06	-0.06	-0.04003774	
0.1832	-0.06	-0.06	-0.06	-0.0400378	
0.1834	-0.06	-0.06	-0.06	-0.04003785	
0.1836	-0.06	-0.06	-0.06	-0.0400379	
0.1838	-0.06	-0.06	-0.06	-0.04003796	
0.184	-0.06	-0.06	-0.06	-0.040038	
0.1842	-0.06	-0.06	-0.06	-0.04003805	
0.1844	-0.06	-0.06	-0.06	-0.0400381	
0.1846	-0.06	-0.06	-0.06	-0.04003815	
0.1848	-0.06	-0.06	-0.06	-0.0400382	
0.185	-0.06	-0.06	-0.06	-0.04003825	
0.1852	-0.06	-0.06	-0.06	-0.0400383	
0.1854	-0.06	-0.06	-0.06	-0.04003834	
0.1856	-0.06	-0.06	-0.06	-0.0400384	
0.1858	-0.06	-0.06	-0.06	-0.04003845	
0.186	-0.06	-0.06	-0.06	-0.0400385	
0.1862	-0.06	-0.06	-0.06	-0.04003856	
0.1864	-0.06	-0.06	-0.06	-0.04003862	
0.1866	-0.06	-0.06	-0.06	-0.04003867	
0.1868	-0.06	-0.06	-0.06	-0.04003873	
0.187	-0.06	-0.06	-0.06	-0.04003878	
0.1872	-0.06	-0.06	-0.06	-0.04003884	
0.1874	-0.06	-0.06	-0.06	-0.04003889	
0.1876	-0.06	-0.06	-0.06	-0.04003895	
0.1878	-0.06	-0.06	-0.06	-0.040039	
0.188	-0.06	-0.06	-0.06	-0.04003906	
0.1882	-0.06	-0.06	-0.06	-0.04003911	
0.1884	-0.06	-0.06	-0.06	-0.04003916	
0.1886	-0.06	-0.06	-0.06	-0.04003922	
0.1888	-0.06	-0.06	-0.06	-0.04003927	
0.189	-0.06	-0.06	-0.06	-0.04003932	
0.1892	-0.06	-0.06	-0.06	-0.04003937	
0.1894	-0.06	-0.06	-0.06	-0.04003942	
0.1896	-0.06	-0.06	-0.06	-0.04003947	
0.1898	-0.06	-0.06	-0.06	-0.04003952	
0.19	-0.06	-0.06	-0.06	-0.04003956	
0.1902	-0.06	-0.06	-0.06	-0.04003961	
0.1904	-0.06	-0.06	-0.06	-0.04003965	
0.1906	-0.06	-0.06	-0.06	-0.0400397	
0.1908	-0.06	-0.06	-0.06	-0.04003975	
0.191	-0.06	-0.06	-0.06	-0.0400398	
0.1912	-0.06	-0.06	-0.06	-0.04003985	
0.1914	-0.06	-0.06	-0.06	-0.0400399	
0.1916	-0.06	-0.06	-0.06	-0.04003995	
0.1918	-0.06	-0.06	-0.06	-0.04004	
0.192	-0.06	-0.06	-0.06	-0.04004005	
0.1922	-0.06	-0.06	-0.06	-0.04004009	
0.1924	-0.06	-0.06	-0.06	-0.04004014	
0.1926	-0.06	-0.06	-0.06	-0.04004019	
0.1928	-0.06	-0.06	-0.06	-0.04004024	
0.193	-0.06	-0.06	-0.06	-0.04004028	
0.1932	-0.06	-0.06	-0.06	-0.04004033	
0.1934	-0.06	-0.06	-0.06	-0.04004038	
0.1936	-0.06	-0.06	-0.06	-0.04004042	
0.1938	-0.06	-0.06	-0.06	-0.04004047	
0.194	-0.06	-0.06	-0.06	-0.04004052	
0.1942	-0.06	-0.06	-0.06	-0.04004057	
0.1944	-0.06	-0.06	-0.06	-0.04004062	
0.1946	-0.06	-0.06	-0.06	-0.04004067	
0.1948	-0.06	-0.06	-0.06	-0.04004072	
0.195	-0.06	-0.06	-0.06	-0.04004077	
0.1952	-0.06	-0.06	-0.06	-0.04004082	
0.1954	-0.06	-0.06	-0.06	-0.04004087	
0.1956	-0.06	-0.06	-0.06	-0.04004091	
0.1958	-0.06	-0.06	-0.06	-0.04004096	
0.196	-0.06	-0.06	-0.06	-0.040041	
0.1962	-0.06	-0.06	-0.06	-0.04004105	
0.1964	-0.06	-0.06	-0.06	-0.04004109	
0.1966	-0.06	-0.06	-0.06	-0.04004113	
0.1968	-0.06	-0.06	-0.06	-0.04004118	
0.197	-0.06	-0.06	-0.06	-0.04004122	
0.1972	-0.06	-0.06	-0.06	-0.04004127	
0.1974	-0.06	-0.06	-0.06	-0.04004132	
0.1976	-0.06	-0.06	-0.06	-0.04004136	
0.1978	-0.06	-0.06	-0.06	-0.04004141	
0.198	-0.06	-0.06	-0.06	-0.04004145	
0.1982	-0.06	-0.06	-0.06	-0.0400415	
0.1984	-0.06	-0.06	-0.06	-0.04004154	
0.1986	-0.06	-0.06	-0.06	-0.04004158	
0.1988	-0.06	-0.06	-0.06	-0.04004162	
0.199	-0.06	-0.06	-0.06	-0.04004166	
0.1992	-0.06	-0.06	-0.06	-0.0400417	
0.1994	-0.06	-0.06	-0.06	-0.04004174	
0.1996	-0.06	-0.06	-0.06	-0.04004178	
0.1998	-0.06	-0.06	-0.06	-0.04004182	
0.2	-0.06	-0.06	-0.06	-0.04004186	
0.2002	-0.06	-0.06	-0.06	-0.0400419	
0.2004	-0.06	-0.06	-0.06	-0.04004194	
0.2006	-0.06	-0.06	-0.06	-0.04004198	
0.2008	-0.06	-0.06	-0.06	-0.04004202	
0.201	-0.06	-0.06	-0.06	-0.04004207	
0.2012	-0.06	-0.06	-0.06	-0.04004211	
0.2014	-0.06	-0.06	-0.06	-0.04004216	
0.2016	-0.06	-0.06	-0.06	-0.04004221	
